Date,Region,Rainfall_mm,Temperature_C,Crop_Type,Borewell_Dependency,Groundwater_Level
2018-12-29,Kolar,21.58301070718917,29.336003350989632,Cotton,60.0688364874434,110.39079584280552
2018-12-29,Tumkur,40.87826647722984,20.343433689670043,Millets,59.4679294764334,104.80716263581968
2018-12-30,Ballari,42.147499656955354,27.002542488333383,Rice,81.67750026292566,107.54565191092632
2018-12-30,Chitradurga,26.022804606969153,28.096472327662966,Cotton,75.26254179711185,110.4201578979825
2018-12-30,Chitradurga,43.04054313433687,28.262955228218324,Cotton,52.11970269506357,107.28034152958232
2018-12-31,Ballari,0.27218545958452856,41.54570053512564,Cotton,98.17756114997175,108.29339553326768
2018-12-31,Chitradurga,1.7587315765798306,26.685819293394303,Millets,65.66353092125915,107.4446820082552
2018-12-31,Hubli,45.59107968183714,25.835004898329668,Wheat,73.9651840640847,112.20863138251603
2018-12-31,Kolar,38.766596494295804,22.84638048348591,Sugarcane,82.15605800738575,113.83117776053946
2018-12-31,Kolar,22.535302912519285,31.24219438501748,Cotton,76.82064260061372,111.29503910293121
2019-01-01,Kolar,37.68050657389936,23.380834736699654,Wheat,58.66310614573605,106.12749464173875
2019-01-01,Chitradurga,47.78197308617108,33.55848368007726,Wheat,87.8623944092426,111.81457796948358
2019-01-03,Chitradurga,38.604476194064254,23.41351513664369,Wheat,46.60921837477761,104.91733108939225
2019-01-04,Tumkur,42.1185666909161,32.68681299070242,Cotton,74.13975008222029,105.18642076685722
2019-01-05,Tumkur,38.03032906950309,38.17792326184178,Sugarcane,56.399033380846035,112.96367384253287
2019-01-05,Kolar,8.410554621677079,20.935541937420037,Wheat,76.9457420603811,108.14459851403251
2019-01-06,Hubli,41.67870548228684,29.23443344820053,Wheat,53.079608865062184,110.99016707817904
2019-01-06,Tumkur,9.755441001210501,30.14307727881438,Rice,86.33197931256029,110.71400715979674
2019-01-07,Tumkur,44.63056640220735,37.40358715651847,Rice,53.652179875949955,107.90195601733176
2019-01-08,Chitradurga,22.932494904053797,30.29414390280197,Sugarcane,93.42352809800995,116.23089478679529
2019-01-08,Hubli,33.848837615551425,32.48578730203904,Wheat,91.69329428021386,109.05571861369135
2019-01-09,Kolar,24.862042394032173,37.406493578937564,Cotton,61.74360712082867,109.84438788534595
2019-01-09,Tumkur,4.699546470830102,32.314686844444395,Sugarcane,63.14921733244155,111.11071081521743
2019-01-09,Hubli,14.536115381033255,27.882587097430815,Millets,82.09020746124943,108.24450312495568
2019-01-10,Hubli,49.1865926998503,21.88853010765281,Rice,45.422412278349036,110.71852081143456
2019-01-10,Kolar,48.03573758349087,36.0581438492767,Millets,44.85516473054076,103.57952312144158
2019-01-10,Hubli,16.024344882777363,39.16503930356741,Rice,48.17945181003659,113.08820903707492
2019-01-10,Hubli,49.81484021226129,41.34141981444361,Sugarcane,73.74852012699114,110.91611298056989
2019-01-11,Hubli,42.27755977484498,40.3851973769745,Sugarcane,48.940138289865594,111.01831126199632
2019-01-11,Tumkur,30.547974971612735,37.543193994331475,Wheat,56.657036906378885,106.75012805367072
2019-01-11,Kolar,2.0062310130504746,34.15638250940602,Rice,78.81468445241248,111.75469918748556
2019-01-12,Hubli,45.07234147691898,37.19212320827404,Rice,40.93742667020293,107.56496954919373
2019-01-13,Hubli,27.871463963215987,29.505841682745494,Cotton,50.81419647720819,106.39419008565609
2019-01-13,Tumkur,43.42380756013848,33.085076725398366,Wheat,95.79583977254222,113.18100771431185
2019-01-13,Kolar,41.721455995287116,27.671395801062076,Millets,79.81465740452279,109.62123989965687
2019-01-14,Chitradurga,41.6503107600543,27.187602729568418,Wheat,58.33306685339281,109.21773696004033
2019-01-14,Tumkur,34.90869303574525,36.64721901207274,Millets,42.718205443670115,104.55823914891282
2019-01-15,Kolar,14.570756933802432,29.986521210678358,Rice,75.16292850474562,110.8354506693255
2019-01-15,Hubli,16.808012887225992,24.667547784482643,Rice,53.37197859354644,109.3839697012764
2019-01-16,Kolar,15.423460629134317,24.442639562721048,Wheat,97.61052632309999,111.00168580982519
2019-01-16,Kolar,1.0022999766282348,38.90179195453854,Cotton,81.21765729921069,111.07602629526
2019-01-16,Kolar,29.128445460740558,34.910730875978764,Sugarcane,98.44743318076635,115.20449250121425
2019-01-16,Chitradurga,34.941683522301645,32.01301361387855,Rice,90.933933844694,112.3434288492797
2019-01-17,Kolar,42.693299676260175,28.82065219191991,Rice,68.98164491143244,111.96531350309023
2019-01-17,Chitradurga,7.0082716691365174,29.477982597316768,Wheat,80.17378885924862,113.05517846914277
2019-01-18,Hubli,27.209157448840088,21.263574272288764,Sugarcane,88.72643173235801,112.86235157915033
2019-01-18,Chitradurga,0.400407033689143,30.00802318709254,Wheat,74.6907088997574,113.44627537431731
2019-01-18,Hubli,4.754682385536474,37.5000080336858,Cotton,43.68925005809315,106.51926133704924
2019-01-19,Hubli,2.710587210299653,28.535702562097093,Sugarcane,68.22677883241786,114.9935734150189
2019-01-19,Chitradurga,36.273901700774346,28.438787555951674,Cotton,47.8343998471984,107.19195308981584
2019-01-20,Tumkur,4.052978193880158,20.345764826424332,Sugarcane,82.89080651261023,114.84749152402341
2019-01-20,Ballari,35.8226490779395,30.07237577627751,Wheat,80.83773493825612,109.07515135598686
2019-01-21,Kolar,12.481235220529168,20.55742836485527,Millets,99.57449152312681,112.41430499194084
2019-01-21,Ballari,43.88564803484697,32.547687416192744,Wheat,77.72858810764646,108.05367443210876
2019-01-21,Kolar,40.65749941819071,31.14923439481091,Wheat,88.0082765430365,112.71745530993876
2019-01-21,Kolar,47.89151087376383,38.48018697632797,Cotton,56.097271053329955,109.77835214151261
2019-01-21,Hubli,44.18810077290159,32.79917344036586,Rice,60.40144811775879,111.29789154252434
2019-01-22,Kolar,46.66647095581736,27.115401817088735,Wheat,95.02145514267023,109.38207597470084
2019-01-22,Kolar,42.937119825665384,31.357082207172112,Rice,85.3115355775447,110.03817399608376
2019-01-22,Chitradurga,34.66909503074277,35.39353982649821,Rice,79.31615048785827,107.84360817938126
2019-01-22,Ballari,8.512957606271797,22.067203499028423,Rice,55.241661554982414,113.02119143484009
2019-01-23,Chitradurga,13.585375942704648,33.663629946349545,Rice,81.9146757235099,110.80347488968218
2019-01-24,Kolar,10.636348306513653,40.16577820351554,Wheat,93.20581870251708,109.80050707437837
2019-01-24,Hubli,30.17928938291028,26.58086650388738,Cotton,53.847859293679385,108.90544415920148
2019-01-25,Chitradurga,25.180996898680068,33.78575208728107,Sugarcane,82.36743687494939,112.62455199767444
2019-01-25,Chitradurga,43.35399985792118,38.06924790770536,Sugarcane,63.621637203850526,112.07858103008421
2019-01-26,Tumkur,47.63364332495378,31.25974074364973,Sugarcane,47.1260447764372,111.5307853957375
2019-01-26,Kolar,20.242994480907218,35.795549748448465,Cotton,85.80764059202092,113.12763260862992
2019-01-26,Hubli,25.317527664040618,26.842227446763722,Cotton,50.02820735106018,108.27768132793356
2019-01-27,Chitradurga,48.57581784020696,26.733285964353186,Cotton,55.17377640942228,105.88066862144292
2019-01-28,Chitradurga,13.811947081157177,34.68684847956833,Cotton,86.97652245272153,110.16307228176747
2019-01-28,Hubli,39.61953876794068,35.518995227416646,Rice,84.52796713747826,110.74968419943302
2019-01-28,Kolar,11.261995116762314,40.614213389267164,Sugarcane,55.250983962663696,116.62395860999393
2019-01-30,Tumkur,34.073005771263595,24.94644864379544,Sugarcane,96.45787686078204,114.53371074343349
2019-01-30,Chitradurga,12.680781381928208,30.30078711393532,Sugarcane,52.91711350463149,113.8561519644314
2019-01-30,Tumkur,44.18666944156934,25.51129640960561,Wheat,99.61733289784195,113.15653699126915
2019-01-30,Ballari,28.07389718683384,21.7620275393654,Rice,84.27399231708637,110.7997053719201
2019-01-31,Kolar,9.29668204371923,28.87107161484473,Rice,63.55046143308416,109.54971155773825
2019-01-31,Ballari,11.218458784924302,28.229776440340473,Millets,47.82095239974904,107.47964312199348
2019-01-31,Ballari,24.692459785405013,25.949550639608134,Sugarcane,59.23059730957682,109.57954923177736
2019-01-31,Ballari,48.08010127874394,26.533887605067164,Rice,51.62431068790292,109.05999929125514
2019-02-01,Kolar,38.48210819418272,27.929059739728118,Rice,77.31037518964115,107.29358773444113
2019-02-01,Kolar,24.415482141292255,41.75442792116206,Sugarcane,61.4113091882774,109.86142728119312
2019-02-01,Hubli,16.885957228110854,37.225070851280165,Wheat,57.70043567463142,112.2065839715578
2019-02-01,Tumkur,27.46342466742213,21.570826423911953,Wheat,85.42799150310233,111.4325020977322
2019-02-01,Tumkur,37.418041671430984,39.19308988270744,Rice,53.83596609101099,114.14619918498742
2019-02-01,Hubli,39.19642942264,33.93267318077077,Rice,75.21335904553028,111.47357034180159
2019-02-02,Hubli,16.230439904847234,39.593062722682006,Wheat,51.67576556941274,109.37320186913722
2019-02-02,Ballari,36.05796341069386,27.51761311686502,Sugarcane,82.88791646398573,113.51744688371761
2019-02-02,Hubli,32.88943900180931,30.219415025857813,Rice,77.5072890251558,119.15825507056097
2019-02-02,Chitradurga,47.955614599814695,39.71699526077838,Wheat,87.88921091062187,111.85688928904061
2019-02-03,Tumkur,46.55451452540074,25.99660899010099,Sugarcane,44.10982448576074,108.9565562699374
2019-02-03,Hubli,39.468966280178854,40.14101927739914,Cotton,52.60632697030129,108.23655233455585
2019-02-03,Chitradurga,36.16973444274642,38.22699366717392,Rice,49.26762163320794,110.73002579257745
2019-02-03,Chitradurga,13.702079485213792,41.572274700004456,Cotton,51.433674417144196,110.10338979329751
2019-02-03,Chitradurga,42.298262804926665,27.13366691435999,Millets,46.18084474828304,109.72056912371808
2019-02-03,Chitradurga,21.375285185668307,25.186569960105235,Millets,73.72491408616438,109.57803261484146
2019-02-04,Ballari,13.612027125302234,27.27907173500602,Cotton,75.60588442303327,109.14817417858512
2019-02-04,Chitradurga,19.208037897673126,41.00229551175217,Cotton,90.60938533564061,114.09376520968951
2019-02-05,Ballari,41.79677450082539,27.327612513164716,Rice,65.06429058662576,108.35162920526544
2019-02-05,Ballari,7.43166077889425,32.43466003905924,Sugarcane,71.94308278446687,113.48825243575732
2019-02-05,Chitradurga,22.807937055991122,28.880944216903313,Sugarcane,99.47824356466666,116.44643244338751
2019-02-05,Tumkur,24.617879726474484,28.716843178599177,Wheat,71.91070500155075,108.5986358320656
2019-02-05,Chitradurga,1.83148487994097,24.254329417339214,Wheat,74.41456526512096,111.34560353371825
2019-02-05,Chitradurga,9.787301477408267,31.81574989754698,Sugarcane,99.75504489264304,113.92074048719428
2019-02-05,Chitradurga,41.33712142879282,38.68689360927855,Millets,99.64776288698636,108.6688530423429
2019-02-06,Tumkur,41.53836942973803,21.088670298185157,Rice,65.44182673583722,109.63097491592426
2019-02-06,Kolar,14.620754194212399,39.562985060595274,Rice,78.09680977617786,113.17189232488462
2019-02-06,Kolar,43.744861729896314,34.64040523302059,Sugarcane,68.8481504702352,111.44091939064059
2019-02-07,Ballari,38.58914695341739,33.56823777264786,Rice,83.24292709943202,114.73717155091046
2019-02-08,Ballari,20.89537418977047,33.76980512432783,Sugarcane,96.30319126800349,115.3963900854147
2019-02-08,Tumkur,37.42031722025189,26.51793639099833,Rice,58.579558502396395,112.3942216462213
2019-02-08,Hubli,48.06673155974031,29.13317908510233,Wheat,89.13251022633648,110.20690934604974
2019-02-09,Kolar,22.94848590326744,37.58438012989272,Sugarcane,79.2909359665588,112.81827879138498
2019-02-09,Ballari,11.921358947674182,26.74038281259837,Rice,56.81108807645304,112.78908773513106
2019-02-09,Kolar,47.09082500250779,30.340444610599327,Rice,87.83797949091962,112.32294333765392
2019-02-10,Tumkur,30.18721442816282,20.431909970528373,Wheat,65.6279811518543,104.81421305955301
2019-02-10,Tumkur,5.263258124021264,36.138283764581146,Wheat,47.2238305288777,110.0551347385321
2019-02-10,Hubli,28.634140792834472,29.189447886929322,Sugarcane,99.60498143654857,115.7874653613137
2019-02-10,Hubli,25.029044472414935,31.557892906419283,Sugarcane,65.53877997833914,111.49328860760141
2019-02-10,Tumkur,42.77944470377817,22.52316499183669,Wheat,72.49315284256969,111.12572639647496
2019-02-11,Ballari,26.534759488176068,41.817713033323614,Wheat,88.47770384582563,111.7183305991318
2019-02-11,Kolar,12.761621717214172,26.654292193666613,Rice,97.652568107196,113.36598494601584
2019-02-11,Chitradurga,33.78220319324443,33.96977255512191,Cotton,92.37327099761893,110.93336009731345
2019-02-11,Hubli,27.128772626779007,32.78719958679824,Rice,71.503192468094,111.4065369540838
2019-02-12,Chitradurga,11.652231413343623,37.27202848634979,Cotton,72.74176453198692,110.53807293453802
2019-02-12,Ballari,28.68139289714539,26.464413023683132,Sugarcane,56.85321619657977,111.82374794323303
2019-02-14,Hubli,41.076778894484306,36.63040158993922,Sugarcane,67.76817268954503,113.37258019197748
2019-02-16,Chitradurga,1.4285458862005218,28.415038075086155,Cotton,96.81033293050885,114.40773883274191
2019-02-17,Ballari,31.542551932255584,29.045541248619678,Cotton,83.61645663631938,108.68145733675821
2019-02-17,Kolar,17.479259789219604,34.79967558270894,Millets,40.71261944449198,108.92112164645947
2019-02-18,Ballari,14.633572287971209,37.25428697829031,Sugarcane,46.99040690936446,111.97991719863077
2019-02-18,Hubli,19.629387518055562,34.671065994652295,Rice,95.4286761974713,113.17271936055155
2019-02-18,Tumkur,17.101133212399084,39.79734945256534,Cotton,90.92315973565684,109.8705723932611
2019-02-18,Kolar,41.61195533542208,26.27349864922148,Rice,69.16986794490381,107.97688222128146
2019-02-18,Chitradurga,13.739890538395027,39.81356810624288,Cotton,77.01869685203552,111.14465295341532
2019-02-22,Hubli,36.65765115532927,22.87899757075433,Sugarcane,57.378760622843494,112.58914849580799
2019-02-22,Tumkur,4.702991011429436,34.50966701865957,Millets,87.56984512602544,110.45924349453438
2019-02-23,Ballari,47.56981862422078,32.0478743303639,Cotton,76.1990468133664,111.5355022233851
2019-02-23,Tumkur,31.11583186242759,30.881990689142967,Rice,81.6895423273549,115.85792778346082
2019-02-23,Hubli,35.33592885222801,26.840064634967923,Sugarcane,62.494590280539875,114.97882919430674
2019-02-23,Hubli,14.90196660472255,31.08212039678115,Rice,65.82628039068884,112.08555889306383
2019-02-24,Tumkur,20.604828435405732,23.55901384046347,Rice,52.46092497786741,111.03569998881218
2019-02-24,Ballari,11.188919313548812,28.125060772656862,Wheat,96.88315257525231,110.26839696266572
2019-02-24,Tumkur,46.626804290111195,22.170980184645302,Rice,96.79342122319446,112.65700438481825
2019-02-24,Hubli,24.405222355068883,32.580625195299035,Cotton,89.06507483439424,110.27949936638676
2019-02-24,Hubli,31.522405782899497,22.10689349639179,Millets,96.13330715195103,110.34243485987251
2019-02-24,Chitradurga,36.71360152653577,23.527582165913646,Sugarcane,79.91968315482274,111.06261126669214
2019-02-25,Chitradurga,18.55530455497695,21.880269632724588,Rice,54.079112158184486,111.0726678818893
2019-02-25,Kolar,36.00508272695706,28.388834078945713,Cotton,85.61263133154947,106.14048625537826
2019-02-26,Hubli,33.799624487817006,38.523085997203665,Cotton,59.51657255450215,106.9087699430589
2019-02-26,Chitradurga,35.282966693697325,39.95172061594421,Cotton,66.42890135790485,110.40256585547556
2019-02-26,Tumkur,24.461495010230642,21.581568001200296,Sugarcane,56.46100983132219,110.46212587074459
2019-02-27,Ballari,19.146869114580856,33.96010309895579,Cotton,65.41731506327618,112.87147863447247
2019-02-28,Tumkur,11.104109410449492,35.056479341025614,Rice,80.7590419394017,115.5755515872172
2019-03-01,Ballari,41.231317640044644,31.74293873350453,Millets,46.636633678301784,107.35274810555417
2019-03-01,Chitradurga,30.417502326583936,34.67366695233001,Millets,46.312415739580985,109.54681793086517
2019-03-01,Kolar,22.217609804874748,25.141195739748095,Cotton,81.02620072528852,109.78836201309808
2019-03-01,Tumkur,47.19979533553057,30.772172660018356,Rice,86.77487000647645,110.59870477143681
2019-03-02,Tumkur,2.3919406253519404,28.599268678788228,Cotton,73.0880010827419,110.44291837500398
2019-03-03,Tumkur,42.50859726025238,21.973574931671884,Wheat,50.89846084404793,105.08680268470735
2019-03-03,Ballari,49.87912964729862,33.762241673894756,Sugarcane,65.8454109016593,114.28979025770668
2019-03-03,Chitradurga,44.34710554414337,30.894734238774017,Cotton,85.49053134304086,108.47439413398259
2019-03-04,Tumkur,40.52182928078126,26.05382859185683,Rice,81.14398609314998,110.64069429869727
2019-03-04,Tumkur,18.71529967031623,30.42107572887417,Wheat,46.5919286691622,108.23974153525725
2019-03-05,Kolar,11.565709113114675,37.056556404745066,Cotton,98.1488308574947,111.49230896359096
2019-03-06,Kolar,36.74252602498005,37.636470781777405,Cotton,53.401832853180196,108.20721138299558
2019-03-07,Chitradurga,15.22876831442842,34.289574832486124,Cotton,53.22337027482728,108.7475219849836
2019-03-07,Chitradurga,8.801984107748535,30.290452334803604,Rice,67.59143486472735,112.78337331494915
2019-03-08,Hubli,39.32629435517956,32.66649206248466,Cotton,59.634587740002914,109.26493337257251
2019-03-08,Kolar,15.62718261183611,28.470338169823577,Rice,99.03915931866365,112.12824732909165
2019-03-08,Hubli,45.72208647436692,22.78423954587324,Cotton,44.58938639524792,107.55374783847793
2019-03-08,Ballari,42.03163224095626,28.48365314249402,Rice,58.38635145539665,110.3470101762008
2019-03-11,Hubli,42.382016475462756,31.667320633531954,Cotton,62.96332962563776,104.20308971206889
2019-03-11,Tumkur,38.57848630279131,33.17434832231285,Wheat,69.60753962331643,107.55984619286397
2019-03-11,Hubli,44.04407118873684,40.58762147320166,Millets,40.984385723616924,104.4430540099421
2019-03-11,Chitradurga,40.287344608906004,37.10133579067356,Sugarcane,44.94172790849683,114.75850537519055
2019-03-11,Ballari,30.125568178736433,23.3438363517829,Sugarcane,55.4685785637887,113.36215862971835
2019-03-12,Tumkur,14.791135929093159,23.832008546364417,Wheat,73.24012490113577,111.65942829033462
2019-03-12,Hubli,44.41045966070745,22.210884703274587,Cotton,86.06629421160834,108.30884819746015
2019-03-14,Ballari,42.03018113865959,36.23999799886019,Wheat,81.18972092889695,109.13827982866054
2019-03-14,Ballari,23.643966110527252,35.534690126820855,Rice,74.02149476335663,110.36311686437529
2019-03-14,Tumkur,1.9539343000977594,41.69998383733139,Sugarcane,63.83397038365956,113.65618313823991
2019-03-16,Hubli,31.927186370095672,31.48451518861567,Cotton,92.24167013536922,112.98694292616332
2019-03-17,Ballari,2.5298426838290866,38.1811284346754,Rice,67.58635259549563,110.84159083644205
2019-03-17,Ballari,46.31399809242036,32.681676890141325,Rice,57.9551683365358,109.63920256897366
2019-03-18,Kolar,48.08156283126535,39.22990767560361,Sugarcane,77.76010689112343,114.57130133277937
2019-03-18,Ballari,9.474507294980212,35.862462864660536,Cotton,81.52689979517854,112.68956857544745
2019-03-18,Kolar,33.8194689027455,34.14344832980756,Rice,63.90821469153133,110.30835624083457
2019-03-18,Hubli,4.613450228138138,32.43269876162711,Millets,41.68859686275488,110.43099750698885
2019-03-18,Hubli,36.475846428656105,35.905351537745446,Millets,45.64789001420263,105.84420826506683
2019-03-19,Hubli,17.36438330763373,29.232384538762233,Rice,90.7359335136197,111.63005834644588
2019-03-19,Chitradurga,34.052505586522265,22.12468477552461,Rice,43.39287527111848,113.72864246623766
2019-03-19,Hubli,18.643825460108893,20.8796948335525,Cotton,75.52118002252794,110.29778909083475
2019-03-20,Ballari,7.278375491661787,30.538522095401824,Millets,51.02256312696351,108.12648645812367
2019-03-21,Tumkur,20.305499025127894,33.18441480884311,Cotton,53.735577474650626,109.30116339201653
2019-03-21,Kolar,5.633676331739501,21.73467867255376,Wheat,56.40003758417087,108.88346967079507
2019-03-21,Chitradurga,28.84416374884729,26.31187807606625,Rice,42.29748317182123,109.8388587959798
2019-03-21,Hubli,2.0475766074739887,27.084708531460716,Wheat,50.634116448417544,113.59813065070863
2019-03-21,Hubli,26.365983979992986,32.38150177458152,Sugarcane,79.02999907083642,117.65146607588015
2019-03-21,Tumkur,44.318432354777045,26.12661403294136,Wheat,69.9230281724803,107.35888956687008
2019-03-22,Tumkur,41.893663505968135,22.104269190232145,Sugarcane,87.83974514433615,112.82858693661086
2019-03-23,Chitradurga,44.13908498132484,23.6268483008241,Rice,43.674526393089614,110.30054859408835
2019-03-23,Kolar,46.10244010635537,23.82685163529225,Wheat,93.33389777509787,111.08296061395123
2019-03-23,Hubli,5.2263943937847115,38.539288772900754,Rice,99.78391191396837,113.15210457225037
2019-03-24,Chitradurga,6.437360143785654,26.255033113522412,Rice,40.94439833492698,113.35623291605664
2019-03-24,Ballari,27.85034031565643,35.72321814612465,Cotton,98.05840393239599,112.29738118954842
2019-03-25,Ballari,44.69863342122146,32.492452419464726,Rice,54.1517627782612,112.51328003450868
2019-03-25,Chitradurga,48.717472826201536,41.49485257956172,Sugarcane,81.55258829236222,114.49168409143918
2019-03-25,Hubli,2.3130958669999977,26.002098715364447,Rice,57.549006586295576,113.27426081705858
2019-03-25,Chitradurga,17.788704210033007,23.484206451642404,Rice,71.30877272485122,115.01211515089634
2019-03-26,Hubli,10.644712732999672,21.144832429280328,Wheat,70.62511059016995,112.44715241861006
2019-03-26,Tumkur,37.79829244656241,25.30111257018817,Rice,61.66632876694433,108.59065158146085
2019-03-28,Chitradurga,32.0096934268516,35.04955950113864,Rice,83.05280609730002,109.96847005434878
2019-03-29,Hubli,5.9944015741922705,21.875680942010934,Cotton,75.97818891179887,111.49133888571339
2019-03-29,Chitradurga,24.176103368248576,25.383440593292487,Rice,70.49662023659053,115.26766279733779
2019-03-29,Chitradurga,34.27202611856457,38.81678410004827,Rice,98.97035871509539,114.51200754193432
2019-03-29,Hubli,38.950269696201886,32.824964886019444,Cotton,96.40055957123958,111.43914588889021
2019-03-30,Hubli,1.0026354892004263,21.5294738855703,Rice,97.32615074761969,113.09299696975583
2019-03-30,Kolar,44.52347869919449,21.04902917349479,Cotton,92.87943758819728,109.952483984134
2019-03-30,Chitradurga,28.46406914752622,21.34470325716687,Rice,55.30932032526279,114.03147575347941
2019-03-30,Ballari,40.59545574799523,40.72125110323956,Rice,60.99856185869086,112.3217783162128
2019-03-31,Chitradurga,40.39690150071417,38.697171428343204,Sugarcane,53.86327717273048,112.29760342729321
2019-03-31,Chitradurga,9.492633013548456,38.58868092441304,Millets,99.17061323337079,112.09214985913586
2019-03-31,Hubli,5.508606012681655,40.33276876935801,Rice,49.15971218580947,113.06063782287102
2019-03-31,Chitradurga,36.06436344869133,31.115618585520025,Wheat,61.990705333534336,112.07539389075697
2019-03-31,Chitradurga,7.821345941080954,25.44158276515357,Rice,51.94266548316139,113.09264107301469
2019-04-01,Ballari,42.49687457023619,28.8296560932474,Rice,53.40722873105519,110.9240226060742
2019-04-01,Hubli,36.30947419310526,35.81500960344384,Millets,54.82527308819269,105.276065952027
2019-04-01,Chitradurga,42.09126821826313,39.27272317346783,Rice,78.38024053359725,114.69323230340865
2019-04-01,Tumkur,14.950633980467304,29.572000387389537,Cotton,44.562962211491666,107.05477835743918
2019-04-02,Kolar,15.829903020528452,31.778381018405348,Rice,74.35179241742705,113.86105119469273
2019-04-02,Ballari,33.56107781731588,40.49922585207757,Cotton,89.15717417704619,111.84671694682166
2019-04-02,Chitradurga,1.572297752947377,22.36497001640744,Sugarcane,85.99142659626585,119.26962809942752
2019-04-02,Tumkur,36.32483731687113,38.97058277343073,Cotton,49.070301896939526,108.56553206974326
2019-04-04,Chitradurga,41.78915354273006,23.50476460954259,Rice,94.88390408672831,115.91732195294621
2019-04-04,Chitradurga,20.758179330205202,30.644949706393646,Cotton,86.20542288428643,110.81213495384338
2019-04-04,Hubli,38.24394150442343,24.80530883058731,Sugarcane,40.31815065597076,110.47285681313927
2019-04-05,Hubli,8.730545849113097,33.26484787519329,Sugarcane,84.24241801237517,120.8034368871892
2019-04-05,Hubli,16.113019690974234,32.288615277581854,Cotton,84.2453007173199,108.47044089908844
2019-04-05,Tumkur,48.715248155523874,28.36016201329654,Sugarcane,69.80896483239908,118.40233457966995
2019-04-05,Chitradurga,49.31640867800631,38.99267732659274,Cotton,42.75894496038233,110.4388606546731
2019-04-05,Kolar,25.6302526510794,34.51589304633732,Wheat,74.79435629694098,109.82360030049054
2019-04-05,Ballari,46.71348957319385,35.86651274916276,Sugarcane,85.94480560205855,114.78126190754897
2019-04-06,Hubli,26.13653390284273,23.31451424056871,Cotton,56.25244331926004,106.23528705351762
2019-04-06,Hubli,14.579406408057865,39.429644915463584,Rice,80.02409309510725,114.98829893840461
2019-04-08,Chitradurga,13.344964404938592,23.674883599640403,Wheat,61.23557170266292,111.57372938054247
2019-04-08,Chitradurga,46.47528526840744,24.901269212619123,Millets,74.43128997413388,109.67074857899132
2019-04-09,Tumkur,8.622319448692956,22.81721304693137,Wheat,63.07394496589748,110.45962525642086
2019-04-10,Tumkur,28.98162291009091,29.68790257531394,Rice,58.22568796106675,112.33025233532173
2019-04-10,Hubli,27.776253403135982,39.529603098550815,Wheat,91.35486852592265,112.68648010089015
2019-04-11,Chitradurga,36.98108423264975,25.55384543141691,Cotton,85.2302955511226,108.99553438778467
2019-04-12,Kolar,24.962145376238738,28.22257524930497,Millets,60.72694803838894,111.16543083710623
2019-04-12,Ballari,13.61428303540671,38.61346124165928,Millets,66.07789849691254,109.45345782898875
2019-04-12,Chitradurga,8.469824981578927,33.59193615469556,Sugarcane,81.50220507252075,115.91536694876687
2019-04-12,Chitradurga,31.04094017529459,36.535560660218096,Sugarcane,88.66472683543054,112.79563357746302
2019-04-13,Tumkur,35.949537842661655,24.708001087594525,Rice,81.06047576948274,109.53786390549199
2019-04-13,Ballari,28.47606393410163,35.76277699331666,Rice,72.45589484095831,110.09630994174636
2019-04-14,Hubli,36.917563856059736,25.007432730118992,Rice,97.2631499158763,114.80490827944249
2019-04-15,Chitradurga,7.076060122498006,41.72090760863455,Rice,86.44861718449383,112.98804625823536
2019-04-15,Hubli,44.123509747156774,32.31749543478822,Cotton,46.93551162347732,109.20335551322987
2019-04-16,Chitradurga,29.119775420425153,35.30406367694901,Cotton,73.48834592752115,113.13791161758681
2019-04-16,Hubli,6.342196344629858,22.60483485111306,Sugarcane,64.57339848373908,116.0685131461473
2019-04-16,Ballari,23.09626021028675,25.51443156091453,Millets,87.69613820744763,110.7026151866398
2019-04-18,Tumkur,42.239586893295574,23.074294510415797,Millets,42.67978203144592,107.95837430785129
2019-04-18,Ballari,44.878109672658006,28.58375573597791,Sugarcane,64.64341419774568,114.82631246118218
2019-04-19,Kolar,13.232475249938075,26.250989012518765,Wheat,59.096578920609154,111.5516434957739
2019-04-19,Tumkur,35.563291235522655,36.12428971187252,Rice,48.4711590747831,112.61278330879763
2019-04-19,Ballari,4.9992623741888345,22.391597551819327,Sugarcane,62.728246919174325,113.40061800260284
2019-04-20,Kolar,1.6772935706078906,36.5453061059081,Rice,80.36801669106875,112.6321115680816
2019-04-20,Chitradurga,28.01994769099714,21.005506142048926,Wheat,61.70067310195158,109.3274498141373
2019-04-21,Chitradurga,34.741378966406295,24.444392421092633,Millets,74.80039452114191,108.0102359991004
2019-04-21,Hubli,39.7893365588251,37.42322982322126,Wheat,75.56870775635855,109.71963837788647
2019-04-21,Tumkur,17.010811922766734,36.34108610437369,Rice,75.226667623482,115.8740778400794
2019-04-21,Chitradurga,0.32627052144434954,30.479174506214996,Sugarcane,71.77191303665234,109.81575464359015
2019-04-21,Tumkur,23.97596185556769,21.09961973170614,Sugarcane,47.01929414094327,112.40470211722048
2019-04-21,Chitradurga,0.792677268678349,33.41766231672459,Rice,53.10735564611956,114.78729491246614
2019-04-21,Hubli,4.599225533539997,28.947930287430164,Rice,88.00402457505935,116.27376621186676
2019-04-22,Ballari,16.334451126587417,26.963619304355333,Millets,70.1419293353626,107.74750845910425
2019-04-22,Hubli,21.85860247800886,34.08903401018375,Rice,82.3645789501789,117.20273445752744
